"team";"verdi_meanteam";"id";"web_name";"first_name";"second_name";"element_type";"now_cost";"selected_by_percent";"status";"navn";"posisjon";"team_navn";"Spiller";"Lag";"Posisjon";"Pris";"Kamper";"Mal";"Assist";"Cleen sheet";"CC_p";"M<e5>l_p";"Ass_p";"Kamp_p";"Poeng";"P / kamp";"P / mill";"mer_info";"as.factor(mer_info)";"now_cost_norm";"selected_norm";"verdi";"poeng_norm";"verdi_poengjustert";"verdi_meanteam_norm";"verdi_teamjustert";"solution"
1;0,164248374930895;1;"Lie";"Andreas";"Lie";1;45;5,1;"a";"Andreas Lie";"Keeper";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,0666666666667;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,109409190371991;0,084116359891878;0,632407407407407;0,193774569394984;0,222562838141295;0,221463865044867;0
1;0,164248374930895;2;"Vestly Heigre";"Pål";"Vestly Heigre";1;45;0,6;"a";"Pål Vestly Heigre";"Keeper";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0109409190371991;0,0348822242244819;0,336805555555556;0,0952668904906967;0,222562838141295;0,132803013274059;0
1;0,164248374930895;3;"Sødergren";"Sondre";"Sødergren";1;40;3,9;"a";"Sondre Sødergren";"Keeper";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,0666666666667;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0831509846827134;0,0415754923413567;0,632407407407407;0,159741875354567;0,222562838141295;0,195939344514554;0
1;0,164248374930895;4;"Ramsteijn";"Kaj";"Ramsteijn";2;50;1,9;"a";"Kaj Ramsteijn";"Forsvar";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0393873085339169;0,0785171836787231;0,336805555555556;0,13017485805409;0,222562838141295;0,158983988946604;0
1;0,164248374930895;5;"Lie";"Oddbjørn";"Lie";2;45;2,2;"a";"Oddbjørn Lie";"Forsvar";"AAFK";"Oddbj<f8>rn<U+00A0>Lie";"Aalesund";"f";4,5;26;1;1;7;24;6;3;52;85;3,3;18,9;"vg-data";"vg-data";0,0588235294117647;0,0459518599562363;0,0523876946840005;0,541666666666667;0,150243489080534;0,222562838141295;0,184278517771993;0
1;0,164248374930895;6;"Kirkeskov";"Mikkel";"Kirkeskov";2;55;3,3;"a";"Mikkel Kirkeskov";"Forsvar";"AAFK";"Mikkel<U+00A0>Kirkeskov";"Aalesund";"f";5,5;29;2;3;7;27;12;9;58;106;3,7;19,3;"vg-data";"vg-data";0,176470588235294;0,0700218818380744;0,123246235036684;0,6875;0,236096988029347;0,222562838141295;0,25596030865027;0
1;0,164248374930895;7;"Mäntylä";"Tero";"Mäntylä";2;45;0,6;"a";"Tero Mäntylä";"Forsvar";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0109409190371991;0,0348822242244819;0,336805555555556;0,0952668904906967;0,222562838141295;0,132803013274059;0
1;0,164248374930895;8;"Arnarson";"Adam";"Arnarson";2;45;1,5;"a";"Adam Arnarson";"Forsvar";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0306345733041576;0,0447290513579611;0,336805555555556;0,10314435219748;0,222562838141295;0,138711109554147;0
1;0,164248374930895;9;"Grétarsson";"Daníel";"Grétarsson";2;50;1,1;"a";"Daníel Grétarsson";"Forsvar";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0218818380743983;0,0697644484489638;0,336805555555556;0,123172669870282;0,222562838141295;0,153732347808748;0
1;0,164248374930895;10;"Barstad";"Joakim";"Barstad";2;40;4,6;"a";"Joakim Barstad";"Forsvar";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,0666666666667;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0984682713347921;0,0492341356673961;0,632407407407407;0,165868790015398;0,222562838141295;0,200534530510178;0
1;0,164248374930895;11;"Valderhaug";"Lars";"Valderhaug";2;40;1,4;"a";"Lars Valderhaug";"Forsvar";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0284463894967177;0,0142231947483589;0,336805555555556;0,0787396669097982;0,222562838141295;0,120407595588385;0
1;0,164248374930895;12;"Riise";"Bjørn Helge";"Riise";3;60;7,1;"a";"Bjørn Helge Riise";"Midtbane";"AAFK";"Bj<f8>rn<U+00A0>Helge<U+00A0>Riise";"Aalesund";"m";6;24;2;2;7;6;10;6;48;70;2,9;11,7;"vg-data";"vg-data";0,235294117647059;0,153172866520788;0,194233492083923;0,4375;0,242886793667139;0,222562838141295;0,248552662878613;0
1;0,164248374930895;13;"Carlsen";"Fredrik";"Carlsen";3;50;1,4;"a";"Fredrik Carlsen";"Midtbane";"AAFK";"Fredrik<U+00A0>Carlsen";"Aalesund";"m";5;24;1;NA;7;6;5;0;48;59;2,5;11,8;"vg-data";"vg-data";0,117647058823529;0,0284463894967177;0,0730467241601236;0,361111111111111;0,130659601550321;0,222562838141295;0,160562824346555;0
1;0,164248374930895;14;"Gyasi";"Edwin";"Gyasi";3;75;6;"a";"Edwin Gyasi";"Midtbane";"AAFK";"Edwin<U+00A0>Gyasi";"Aalesund";"m";7,5;26;6;5;7;6;30;15;52;103;4;13,7;"vg-data";"vg-data";0,411764705882353;0,12910284463895;0,270433775260651;0,666666666666667;0,349680353541854;0,222562838141295;0,340106166117983;0
1;0,164248374930895;15;"Thrandarson";"Aron Elís";"Thrandarson";3;65;1,4;"a";"Aron Elís Thrandarson";"Midtbane";"AAFK";"Aron<U+00A0>Thr<e1>ndarson";"Aalesund";"m";6,5;29;3;5;7;7;15;15;58;95;3,3;14,6;"vg-data";"vg-data";0,294117647058824;0,0284463894967177;0,161282018277771;0,611111111111111;0,251247836844439;0,222562838141295;0,263504000817144;0
1;0,164248374930895;16;"Hoff";"Vebjørn";"Hoff";3;50;0,7;"a";"Vebjørn Hoff";"Midtbane";"AAFK";"Vebj<f8>rn<U+00A0>Hoff";"Aalesund";"m";5;27;NA;3;7;6;0;9;54;69;2,6;13,8;"vg-data";"vg-data";0,117647058823529;0,013129102844639;0,0653880808340842;0,430555555555556;0,138421575778378;0,222562838141295;0,169856527239821;0
1;0,164248374930895;17;"Brunstad Fet";"Sondre";"Brunstad Fet";3;50;0,3;"a";"Sondre Brunstad Fet";"Midtbane";"AAFK";"Sondre<U+00A0>Fet";"Aalesund";"m";5;16;2;0;7;4;10;0;32;46;2,9;9,2;"vg-data";"vg-data";0,117647058823529;0,00437636761487965;0,0610117132192045;0,270833333333333;0,10297603724203;0,222562838141295;0,135286262226448;0
1;0,164248374930895;18;"Marlinho";"Marlon Matheus";"da Silva";3;55;0,7;"a";"Marlon Matheus da Silva";"Midtbane";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,4545454545455;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,013129102844639;0,0947998455399665;0,544823232323232;0,18480452289662;0,222562838141295;0,210357121416885;0
1;0,164248374930895;19;"Hatlehol";"Jørgen";"Hatlehol";3;45;0,8;"a";"Jørgen Hatlehol";"Midtbane";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0153172866520788;0,0370704080319217;0,336805555555556;0,0970174375366485;0,222562838141295;0,134115923558523;0
1;0,164248374930895;20;"Waagan";"Anders";"Waagan";3;45;0,8;"a";"Anders Waagan";"Midtbane";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0153172866520788;0,0370704080319217;0,336805555555556;0,0970174375366485;0,222562838141295;0,134115923558523;0
1;0,164248374930895;21;"Solnørdal";"Emil";"Solnørdal";3;45;0,2;"a";"Emil Solnørdal";"Midtbane";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00218818380743983;0,0305058566096023;0,336805555555556;0,0917657963987929;0,222562838141295;0,130177192705131;0
1;0,164248374930895;22;"Mos";"Mostafa";"Abdellaoue";4;85;12,6;"a";"Mostafa Abdellaoue";"Angrep";"AAFK";"Mos";"Aalesund";"a";8,5;29;13;1;7;0;52;3;58;113;3,9;13,3;"vg-data";"vg-data";0,529411764705882;0,273522975929978;0,40146737031793;0,736111111111111;0,468396118476566;0,222562838141295;0,432615212041239;0
1;0,164248374930895;23;"Andreassen";"Sebastian";"Andreassen";4;50;0,3;"a";"Sebastian Andreassen";"Angrep";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,00437636761487965;0,0610117132192045;0,336805555555556;0,116170481686475;0,222562838141295;0,148480706670893;0
1;0,164248374930895;24;"Berisha";"Valmir";"Berisha";4;60;3,9;"a";"Valmir Berisha";"Angrep";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,0666666666667;NA;NA;"ikke-vg-data";"ikke-vg-data";0,235294117647059;0,0831509846827134;0,159222551164886;0,632407407407407;0,25385952241339;0,222562838141295;0,266527579808672;0
1;0,164248374930895;392;"Tafjord";"Sigurd";"Tafjord";2;40;0,8;"a";"Sigurd Tafjord";"Forsvar";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0153172866520788;0,00765864332603939;0,336805555555556;0,0734880257719426;0,222562838141295;0,116468864734994;0
1;0,164248374930895;413;"Veldwijk";"Lars";"Veldwijk";4;55;0,4;"a";"Lars Veldwijk";"Angrep";"AAFK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,00656455142231948;0,0915175698288068;0,336805555555556;0,140575166974157;0,222562838141295;0,166784220636654;0
2;0,232720391317285;25;"Horwath";"Alex";"Horwath";1;50;1,3;"a";"Alex Horwath";"Keeper";"BRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0262582056892779;0,0719526322564037;0,336805555555556;0,124923216916234;0,518259383486762;0,214184567162306;0
2;0,232720391317285;26;"Leciejewski";"Piotr";"Leciejewski";1;55;23,9;"a";"Piotr Leciejewski";"Keeper";"BRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47,75;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,520787746170678;0,348629167202986;0,282986111111111;0,335500555984611;0,518259383486762;0,369426599241366;0
2;0,232720391317285;27;"Pettersen";"Markus";"Pettersen";1;45;0,3;"a";"Markus Pettersen";"Keeper";"BRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00437636761487965;0,0315999485133222;0,336805555555556;0,0926410699217689;0,518259383486762;0,189972956916457;0
2;0,232720391317285;28;"Wormgoor";"Vito";"Wormgoor";2;55;9,3;"a";"Vito Wormgoor";"Forsvar";"BRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;83,6363636363636;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,201312910284464;0,188891749259879;0,53219696969697;0,257552793347297;0,518259383486762;0,323426320192674;0
2;0,232720391317285;29;"Nouri";"Amin";"Nouri";2;55;6,7;"a";"Amin Nouri";"Forsvar";"BRA";"Amin<U+00A0>Nouri";"Brann";"f";5,5;30;NA;3;12;48;0;9;60;117;3,9;21,3;"vg-data";"vg-data";0,176470588235294;0,144420131291028;0,160445359763161;0,763888888888889;0,281134065588307;0,518259383486762;0,352696870333027;1
2;0,232720391317285;30;"Grønner";"Jonas";"Grønner";2;50;7,9;"a";"Jonas Grønner";"Forsvar";"BRA";"Jonas<U+00A0>Gr<f8>nner";"Brann";"f";5;15;NA;1;12;24;0;3;30;57;3,8;11,4;"vg-data";"vg-data";0,117647058823529;0,170678336980306;0,144162697901918;0,347222222222222;0,184774602765979;0,518259383486762;0,259593939882948;0
2;0,232720391317285;31;"Kristiansen";"Ruben";"Kristiansen";2;55;5;"a";"Ruben Kristiansen";"Forsvar";"BRA";"Ruben<U+00A0>Kristiansen";"Brann";"f";5,5;28;NA;3;12;45;0;9;56;110;3,9;20;"vg-data";"vg-data";0,176470588235294;0,107221006564551;0,141845797399923;0,715277777777778;0,256532193475494;0,518259383486762;0,331814910692862;1
2;0,232720391317285;32;"Hatakka";"Dani";"Hatakka";2;45;0,8;"a";"Dani Hatakka";"Forsvar";"BRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0153172866520788;0,0370704080319217;0,336805555555556;0,0970174375366485;0,518259383486762;0,193255232627617;0
2;0,232720391317285;33;"Ròlantsson";"Gilli";"Sørensen";2;60;4,4;"a";"Gilli Sørensen";"Forsvar";"BRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;83,6363636363636;NA;NA;"ikke-vg-data";"ikke-vg-data";0,235294117647059;0,0940919037199125;0,164693010683486;0,53219696969697;0,238193802486182;0,518259383486762;0,308907077046838;0
2;0,232720391317285;34;"Acosta";"Bismar";"Acosta";2;60;13,3;"a";"Bismar Acosta";"Forsvar";"BRA";"Bismar<U+00A0>Acosta";"Brann";"f";6;20;2;1;12;32;12;3;40;87;4,4;14,5;"vg-data";"vg-data";0,235294117647059;0,288840262582057;0,262067190114558;0,555555555555556;0,320764863202757;0,518259383486762;0,372003301877198;0
2;0,232720391317285;35;"Braaten";"Daniel";"Braaten";3;65;5,6;"a";"Daniel Braaten";"Midtbane";"BRA";"Daniel<U+00A0>Braaten";"Brann";"m";6,5;25;NA;2;12;10;0;6;50;66;2,6;10,2;"vg-data";"vg-data";0,294117647058824;0,12035010940919;0,207233878234007;0,409722222222222;0,24773154703165;0,518259383486762;0,309936648082201;0
2;0,232720391317285;36;"Larsen";"Peter Orry";"Larsen";3;75;2,5;"a";"Peter Orry Larsen";"Midtbane";"BRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93,8571428571429;NA;NA;"ikke-vg-data";"ikke-vg-data";0,411764705882353;0,0525164113785558;0,232140558630454;0,603174603174603;0,306347367539284;0,518259383486762;0,363571132510546;0
2;0,232720391317285;37;"Haugen";"Fredrik";"Haugen";3;90;8;"a";"Fredrik Haugen";"Midtbane";"BRA";"Fredrik<U+00A0>Haugen";"Brann";"m";9;27;5;8;12;11;25;24;54;114;4,2;12,7;"vg-data";"vg-data";0,588235294117647;0,172866520787746;0,380550907452697;0,743055555555556;0,453051837073268;0,518259383486762;0,480593532280082;0
2;0,232720391317285;38;"Barmen";"Kristoffer";"Barmen";3;65;5,5;"a";"Kristoffer Barmen";"Midtbane";"BRA";"Kristoffer<U+00A0>Barmen";"Brann";"m";6,5;25;5;NA;12;10;25;0;50;85;3,4;13,1;"vg-data";"vg-data";0,294117647058824;0,118161925601751;0,206139786330287;0,541666666666667;0,273245162397563;0,518259383486762;0,335669081828858;0
2;0,232720391317285;39;"Vega";"Deyver";"Vega";3;70;5,3;"a";"Deyver Vega";"Midtbane";"BRA";"Deyver<U+00A0>Vega";"Brann";"m";7;18;2;1;12;7;10;3;36;56;3,1;8;"vg-data";"vg-data";0,352941176470588;0,113785557986871;0,23336336722873;0,340277777777778;0,254746249338539;0,518259383486762;0,311725452590146;0
2;0,232720391317285;40;"Skaanes";"Kasper";"Skaanes";3;55;1,9;"a";"Kasper Skaanes";"Midtbane";"BRA";"Kasper<U+00A0>Skaanes";"Brann";"m";5,5;16;NA;1;12;6;0;3;32;41;2,6;7,5;"vg-data";"vg-data";0,176470588235294;0,0393873085339169;0,107928948384605;0,236111111111111;0,133565380929907;0,518259383486762;0,215631467950338;0
2;0,232720391317285;41;"Heltne Nilsen";"Sivert";"Heltne Nilsen";3;55;4,2;"a";"Sivert Heltne Nilsen";"Midtbane";"BRA";"Sivert<U+00A0>Heltne<U+00A0>Nilsen";"Brann";"m";5,5;28;3;2;12;11;15;6;56;88;3,1;16;"vg-data";"vg-data";0,176470588235294;0,0897155361050328;0,133093062170163;0,5625;0,218974449736131;0,518259383486762;0,296007713999451;1
2;0,232720391317285;42;"Stenevik";"Halldor";"Stenevik";3;45;1,5;"a";"Halldor Stenevik";"Midtbane";"BRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0306345733041576;0,0447290513579611;0,336805555555556;0,10314435219748;0,518259383486762;0,19785041862324;0
2;0,232720391317285;43;"Karadas";"Azar";"Karadas";4;60;1,5;"a";"Azar Karadas";"Angrep";"BRA";"Azar<U+00A0>Karadas";"Brann";"a";6;24;5;NA;12;0;20;0;48;68;2,8;11,3;"vg-data";"vg-data";0,235294117647059;0,0306345733041576;0,132964345475608;0,423611111111111;0,191093698602709;0,518259383486762;0,26815270620494;0
2;0,232720391317285;44;"Orlov";"Jakob";"Orlov";4;75;4,5;"a";"Jakob Orlov";"Angrep";"BRA";"Jakob<U+00A0>Orlov";"Brann";"a";7,5;24;5;1;12;0;20;3;48;71;3;9,5;"vg-data";"vg-data";0,411764705882353;0,0962800875273523;0,254022396704853;0,444444444444444;0,292106806252771;0,518259383486762;0,344954203609153;0
